block,image_id,image_type,manipulation,phase,subject,verbal_id,semantic_distance,verbal_acc_corrected
3,dumbbell,target,regular,pre,oj3fgxad7t36z5c,drum,0.6750003075732888,0.0
3,puddle,target,regular,post,oj3fgxad7t36z5c,puddle,0.0,1.0
3,figurine,target,upside_down,pre,oj3fgxad7t36z5c,face,0.6841199264816813,0.0
3,lip_gloss,target,horizontal_flip,pre,oj3fgxad7t36z5c,needle,0.7382099927846356,0.0
3,rattlesnake,target,upside_down,post,oj3fgxad7t36z5c,stomach,0.6224052862657558,0.0
3,peanut_butter,target,horizontal_flip,post,oj3fgxad7t36z5c,nest,0.6918090650917046,0.0
4,backpack,target,horizontal_flip,pre,oj3fgxad7t36z5c,crab,0.7992853195710813,0.0
4,figurine,target,upside_down,post,oj3fgxad7t36z5c,body,0.594291405198905,0.0
4,polar_bear,target,regular,pre,oj3fgxad7t36z5c,puddle,0.7040583190100094,0.0
4,gargoyle,target,upside_down,pre,oj3fgxad7t36z5c,scarf,0.6635891003969274,0.0
4,dumbbell,target,regular,post,oj3fgxad7t36z5c,extractor,0.7006646117304317,0.0
4,lip_gloss,target,horizontal_flip,post,oj3fgxad7t36z5c,needle,0.7382099927846356,0.0
5,polar_bear,target,regular,post,oj3fgxad7t36z5c,,,0.0
5,backpack,target,horizontal_flip,post,oj3fgxad7t36z5c,crab,0.7992853195710813,0.0
5,gargoyle,target,upside_down,post,oj3fgxad7t36z5c,statue,0.3618169736813372,0.0
0,peanut_butter,target,upside_down,pre,sudejqceltefcdj,rocket_engine,0.8250220095162115,0.0
0,eclair,target,regular,pre,sudejqceltefcdj,sand,0.7262019750988264,0.0
0,figurine,target,horizontal_flip,pre,sudejqceltefcdj,jellyfish,0.7325757121381955,0.0
1,sandal,target,horizontal_flip,pre,sudejqceltefcdj,toy,0.6714116934824408,0.0
1,peanut_butter,target,upside_down,post,sudejqceltefcdj,peanut_butter,0.0,1.0
1,drill,target,upside_down,pre,sudejqceltefcdj,mesh,0.6853063138153743,0.0
1,figurine,target,horizontal_flip,post,sudejqceltefcdj,doll,0.2987726514210593,0.0
1,shears,target,regular,pre,sudejqceltefcdj,whisk,0.6211169429859087,0.0
1,eclair,target,regular,post,sudejqceltefcdj,eclair,0.0,1.0
2,shears,target,regular,post,sudejqceltefcdj,cutting_board,0.6486698751223993,0.0
2,drill,target,upside_down,post,sudejqceltefcdj,drill,0.0,1.0
2,sandal,target,horizontal_flip,post,sudejqceltefcdj,toy,0.6714116934824408,0.0
2,bat2,target,upside_down,pre,sudejqceltefcdj,jam,0.7704318387478003,0.0
2,garlic,target,regular,pre,sudejqceltefcdj,flower,0.5706796569527366,0.0
2,surfboard,target,horizontal_flip,pre,sudejqceltefcdj,fence,0.8073659812202018,0.0
3,garlic,target,regular,post,sudejqceltefcdj,flower,0.5706796569527366,0.0
3,bat2,target,upside_down,post,sudejqceltefcdj,scissors,0.6515895816199906,0.0
3,steak,target,upside_down,pre,sudejqceltefcdj,bean,0.5979120005351634,0.0
3,buoy,target,regular,pre,sudejqceltefcdj,float,0.4840841974432659,0.0
3,polar_bear,target,horizontal_flip,pre,sudejqceltefcdj,bear,0.3132037390626231,0.0
3,surfboard,target,horizontal_flip,post,sudejqceltefcdj,board,0.7634293663352194,0.0
4,missile,target,regular,pre,sudejqceltefcdj,stair,0.8815307562178212,0.0
4,steak,target,upside_down,post,sudejqceltefcdj,bean,0.5979120005351634,0.0
4,polar_bear,target,horizontal_flip,post,sudejqceltefcdj,bear,0.3132037390626231,0.0
4,buoy,target,regular,post,sudejqceltefcdj,float,0.4840841974432659,0.0
4,carriage,target,horizontal_flip,pre,sudejqceltefcdj,horse,0.5016677391709723,0.0
4,snail,target,upside_down,pre,sudejqceltefcdj,fish,0.4131188411480216,0.0
5,carriage,target,horizontal_flip,post,sudejqceltefcdj,carriage,0.0,1.0
5,snail,target,upside_down,post,sudejqceltefcdj,snail,0.0,1.0
5,missile,target,regular,post,sudejqceltefcdj,rocket,0.7083886044693339,0.0
0,banana_peel,target,regular,pre,pudbk98xalh07en,wolf,0.8551757483351061,0.0
0,bat2,target,horizontal_flip,pre,pudbk98xalh07en,gun,0.6546829000862524,0.0
0,backpack,target,upside_down,pre,pudbk98xalh07en,daisy,0.7850463307985911,0.0
1,bat2,target,horizontal_flip,post,pudbk98xalh07en,boat,0.743501549468175,0.0
1,figurine,target,regular,pre,pudbk98xalh07en,motorcycle,0.793157266838399,0.0
1,candelabra,target,horizontal_flip,pre,pudbk98xalh07en,cabinet,0.646643629603615,0.0
1,drill,target,upside_down,pre,pudbk98xalh07en,clasp,0.7252794146784254,0.0
1,banana_peel,target,regular,post,pudbk98xalh07en,banana_peel,0.0,1.0
1,backpack,target,upside_down,post,pudbk98xalh07en,mountain_lion,0.7755451149889762,0.0
2,magnifier,target,upside_down,pre,pudbk98xalh07en,mirror,0.3111281981480179,0.0
2,figurine,target,regular,post,pudbk98xalh07en,motorcycle,0.793157266838399,0.0
2,aloe,target,regular,pre,pudbk98xalh07en,wheel,0.8953887640166388,0.0
2,pomegranate,target,horizontal_flip,pre,pudbk98xalh07en,fruit,0.2583043475208247,0.0
2,drill,target,upside_down,post,pudbk98xalh07en,clapper,0.807773442218545,0.0
2,candelabra,target,horizontal_flip,post,pudbk98xalh07en,candlestick,0.3038730226832967,0.0
3,sardine,target,upside_down,pre,pudbk98xalh07en,comb,0.8071005093498607,0.0
3,magnifier,target,upside_down,post,pudbk98xalh07en,mirror,0.3111281981480179,0.0
3,ginger,target,regular,pre,pudbk98xalh07en,fruit,0.4362544735772755,0.0
3,missile,target,horizontal_flip,pre,pudbk98xalh07en,beam,0.8346913715506706,0.0
3,pomegranate,target,horizontal_flip,post,pudbk98xalh07en,fruit,0.2583043475208247,0.0
3,aloe,target,regular,post,pudbk98xalh07en,wheel,0.8953887640166388,0.0
4,peanut_butter,target,horizontal_flip,pre,pudbk98xalh07en,jar,0.489975314592137,0.0
4,ginger,target,regular,post,pudbk98xalh07en,gun,0.9073257267384066,0.0
4,missile,target,horizontal_flip,post,pudbk98xalh07en,rocket,0.7083886044693339,0.0
4,football_helmet,target,regular,pre,pudbk98xalh07en,gun,0.7276634138795448,0.0
4,sardine,target,upside_down,post,pudbk98xalh07en,sardine,0.0,1.0
4,polar_bear,target,upside_down,pre,pudbk98xalh07en,road_sign,0.7467452479954689,0.0
5,polar_bear,target,upside_down,post,pudbk98xalh07en,clarinet,0.881763318556531,0.0
5,peanut_butter,target,horizontal_flip,post,pudbk98xalh07en,jar,0.489975314592137,0.0
5,football_helmet,target,regular,post,pudbk98xalh07en,gun,0.7276634138795448,0.0
0,aloe,target,upside_down,pre,nqc1qud0630ygy3,space_shuttle,0.8516476472920266,0.0
0,surfboard,target,horizontal_flip,pre,nqc1qud0630ygy3,whale,0.5979566293028726,0.0
0,axe,target,regular,pre,nqc1qud0630ygy3,anvil,0.5485983421147655,0.0
1,aloe,target,upside_down,post,nqc1qud0630ygy3,space_shuttle,0.8516476472920266,0.0
1,ginger,target,horizontal_flip,pre,nqc1qud0630ygy3,rock,0.7443335511114154,0.0
1,sidecar,target,upside_down,pre,nqc1qud0630ygy3,owl,0.7599294614373958,0.0
1,axe,target,regular,post,nqc1qud0630ygy3,axe,0.0,1.0
1,surfboard,target,horizontal_flip,post,nqc1qud0630ygy3,surfboard,0.0,1.0
1,bullet,target,regular,pre,nqc1qud0630ygy3,fork,0.7087162121278514,0.0
2,puddle,target,regular,pre,nqc1qud0630ygy3,,,0.0
2,peanut_butter,target,upside_down,pre,nqc1qud0630ygy3,can,0.5665516913873885,0.0
2,bullet,target,regular,post,nqc1qud0630ygy3,bullet,0.0,1.0
2,sidecar,target,upside_down,post,nqc1qud0630ygy3,owl,0.7599294614373958,0.0
2,ginger,target,horizontal_flip,post,nqc1qud0630ygy3,ginger,0.0,1.0
2,drill,target,horizontal_flip,pre,nqc1qud0630ygy3,guitar,0.7584043244862575,0.0
3,backpack,target,horizontal_flip,pre,nqc1qud0630ygy3,ship,0.6913484857939887,0.0
3,puddle,target,regular,post,nqc1qud0630ygy3,puddle,0.0,1.0
3,sardine,target,regular,pre,nqc1qud0630ygy3,spatula,0.7349518129979267,0.0
3,buoy,target,upside_down,pre,nqc1qud0630ygy3,swan,0.646846453525552,0.0
3,peanut_butter,target,upside_down,post,nqc1qud0630ygy3,peanut_butter,0.0,1.0
3,drill,target,horizontal_flip,post,nqc1qud0630ygy3,guitar,0.7584043244862575,0.0
4,scarf,target,horizontal_flip,pre,nqc1qud0630ygy3,back_pack,0.5615417823529594,0.0
4,backpack,target,horizontal_flip,post,nqc1qud0630ygy3,ship,0.6913484857939887,0.0
4,buoy,target,upside_down,post,nqc1qud0630ygy3,buoy,0.0,1.0
4,parking_meter,target,upside_down,pre,nqc1qud0630ygy3,tower,0.7057684162306822,0.0
4,sardine,target,regular,post,nqc1qud0630ygy3,fish,0.2523900687242496,0.0
4,missile,target,regular,pre,nqc1qud0630ygy3,man,0.8252712528542587,0.0
5,missile,target,regular,post,nqc1qud0630ygy3,missile,0.0,1.0
5,scarf,target,horizontal_flip,post,nqc1qud0630ygy3,scarf,0.0,1.0
5,parking_meter,target,upside_down,post,nqc1qud0630ygy3,parking_meter,0.0,1.0
0,missile,target,regular,pre,qy4x7hrtayhtb9z,train,0.7370776751248035,0.0
0,shears,target,upside_down,pre,qy4x7hrtayhtb9z,plane,0.8276479622970221,0.0
0,gargoyle,target,horizontal_flip,pre,qy4x7hrtayhtb9z,grass,0.7724977053480859,0.0
1,garlic,target,horizontal_flip,pre,qy4x7hrtayhtb9z,grass,0.6530528881932165,0.0
1,missile,target,regular,post,qy4x7hrtayhtb9z,plane,0.5759325222427851,0.0
1,gargoyle,target,horizontal_flip,post,qy4x7hrtayhtb9z,statue,0.3618169736813372,0.0
1,magnifier,target,upside_down,pre,qy4x7hrtayhtb9z,camera,0.4085724951276449,0.0
1,shears,target,upside_down,post,qy4x7hrtayhtb9z,plane,0.8276479622970221,0.0
1,punching_bag,target,regular,pre,qy4x7hrtayhtb9z,,,0.0
2,lip_gloss,target,upside_down,pre,qy4x7hrtayhtb9z,pen,0.808221582889206,0.0
2,rattlesnake,target,regular,pre,qy4x7hrtayhtb9z,jar,0.6036637500600477,0.0
2,garlic,target,horizontal_flip,post,qy4x7hrtayhtb9z,fruit,0.4927179154184868,0.0
2,magnifier,target,upside_down,post,qy4x7hrtayhtb9z,glass,0.7022663334898391,0.0
2,polar_bear,target,horizontal_flip,pre,qy4x7hrtayhtb9z,grass,0.7297535370989121,0.0
2,punching_bag,target,regular,post,qy4x7hrtayhtb9z,terrarium,0.8015488195841798,0.0
3,sidecar,target,horizontal_flip,pre,qy4x7hrtayhtb9z,rock,0.7204639797928638,0.0
3,rattlesnake,target,regular,post,qy4x7hrtayhtb9z,snake,0.2809631244376995,0.0
3,grasshopper,target,regular,pre,qy4x7hrtayhtb9z,plane,0.7174472794589994,0.0
3,backpack,target,upside_down,pre,qy4x7hrtayhtb9z,grass,0.8387739407578945,0.0
3,polar_bear,target,horizontal_flip,post,qy4x7hrtayhtb9z,polar_bear,0.0,1.0
3,lip_gloss,target,upside_down,post,qy4x7hrtayhtb9z,lip_gloss,0.0,1.0
4,backpack,target,upside_down,post,qy4x7hrtayhtb9z,grass,0.8387739407578945,0.0
4,surfboard,target,horizontal_flip,pre,qy4x7hrtayhtb9z,paintbrush,0.6878818161125886,0.0
4,sidecar,target,horizontal_flip,post,qy4x7hrtayhtb9z,bag,0.5753585096401561,0.0
4,sandal,target,regular,pre,qy4x7hrtayhtb9z,car,0.7288184774171919,0.0
4,drill,target,upside_down,pre,qy4x7hrtayhtb9z,paint,0.7623496165960832,0.0
4,grasshopper,target,regular,post,qy4x7hrtayhtb9z,plane,0.7174472794589994,0.0
5,drill,target,upside_down,post,qy4x7hrtayhtb9z,drill,0.0,1.0
5,surfboard,target,horizontal_flip,post,qy4x7hrtayhtb9z,surfboard,0.0,1.0
5,sandal,target,regular,post,qy4x7hrtayhtb9z,sandal,0.0,1.0
0,carriage,target,horizontal_flip,pre,vvvr079u9k3dq34,ice-cream_cone,0.6859757983826035,0.0
0,surfboard,target,upside_down,pre,vvvr079u9k3dq34,table,0.7917215368078789,0.0
0,missile,target,regular,pre,vvvr079u9k3dq34,fence,0.7915483265131877,0.0
1,carriage,target,horizontal_flip,post,vvvr079u9k3dq34,chariot,0.447927055369166,0.0
1,surfboard,target,upside_down,post,vvvr079u9k3dq34,skateboard,0.3433002602675501,0.0
1,garlic,target,upside_down,pre,vvvr079u9k3dq34,board,0.970453548221854,0.0
1,puddle,target,horizontal_flip,pre,vvvr079u9k3dq34,cilantro,0.7221891814004873,0.0
1,missile,target,regular,post,vvvr079u9k3dq34,fence,0.7915483265131877,0.0
1,snail,target,regular,pre,vvvr079u9k3dq34,ball,0.6892334369287628,0.0
2,garlic,target,upside_down,post,vvvr079u9k3dq34,onion,0.2194468179123678,0.0
2,parking_meter,target,horizontal_flip,pre,vvvr079u9k3dq34,gun,0.5864111896502884,0.0
2,sardine,target,upside_down,pre,vvvr079u9k3dq34,palm,0.8670410719823165,0.0
2,snail,target,regular,post,vvvr079u9k3dq34,face,0.7931851138155332,0.0
2,ginger,target,regular,pre,vvvr079u9k3dq34,boat,0.8768415507016911,0.0
2,puddle,target,horizontal_flip,post,vvvr079u9k3dq34,boat_paddle,0.6354711200163916,0.0
3,sardine,target,upside_down,post,vvvr079u9k3dq34,sardine,0.0,1.0
3,parking_meter,target,horizontal_flip,post,vvvr079u9k3dq34,gun,0.5864111896502884,0.0
3,ginger,target,regular,post,vvvr079u9k3dq34,ball,0.8097195148502572,0.0
3,peanut_butter,target,upside_down,pre,vvvr079u9k3dq34,pot,0.5773238077796632,0.0
3,lip_gloss,target,horizontal_flip,pre,vvvr079u9k3dq34,gloss,0.0,0.0
3,figurine,target,regular,pre,vvvr079u9k3dq34,skateboard,0.6931501139893972,0.0
4,gutter,target,upside_down,pre,vvvr079u9k3dq34,boat_paddle,0.6701591895236978,0.0
4,peanut_butter,target,upside_down,post,vvvr079u9k3dq34,ball,0.7365665857976282,0.0
4,lip_gloss,target,horizontal_flip,post,vvvr079u9k3dq34,saddle,0.8999591739262012,0.0
4,aloe,target,horizontal_flip,pre,vvvr079u9k3dq34,jam,0.6071839037359658,0.0
4,figurine,target,regular,post,vvvr079u9k3dq34,baby,0.6452575259486719,0.0
4,football_helmet,target,regular,pre,vvvr079u9k3dq34,engine,0.7483426936993226,0.0
5,aloe,target,horizontal_flip,post,vvvr079u9k3dq34,aloe,0.0,1.0
5,gutter,target,upside_down,post,vvvr079u9k3dq34,machine,0.7371802868963306,0.0
5,football_helmet,target,regular,post,vvvr079u9k3dq34,flute,0.7234206551633331,0.0
0,banana_peel,target,regular,pre,0ug0zee1ufjwzvq,graffiti,0.7300100193285132,0.0
0,bat2,target,horizontal_flip,pre,0ug0zee1ufjwzvq,paint,0.8094187530430548,0.0
0,backpack,target,upside_down,pre,0ug0zee1ufjwzvq,paintbrush,0.7390261071587512,0.0
1,bat2,target,horizontal_flip,post,0ug0zee1ufjwzvq,graffiti,0.7774024641313757,0.0
1,figurine,target,regular,pre,0ug0zee1ufjwzvq,map,0.750905441199479,0.0
1,candelabra,target,horizontal_flip,pre,0ug0zee1ufjwzvq,paint,0.790106297996904,0.0
1,drill,target,upside_down,pre,0ug0zee1ufjwzvq,paint,0.7623496165960832,0.0
1,banana_peel,target,regular,post,0ug0zee1ufjwzvq,graffiti,0.7300100193285132,0.0
1,backpack,target,upside_down,post,0ug0zee1ufjwzvq,paint,0.8750525948033931,0.0
2,magnifier,target,upside_down,pre,0ug0zee1ufjwzvq,paint,0.6628068480314044,0.0
2,figurine,target,regular,post,0ug0zee1ufjwzvq,map,0.750905441199479,0.0
2,aloe,target,regular,pre,0ug0zee1ufjwzvq,map,0.819536968568588,0.0
2,pomegranate,target,horizontal_flip,pre,0ug0zee1ufjwzvq,artichoke,0.3355359499732958,0.0
2,drill,target,upside_down,post,0ug0zee1ufjwzvq,graffiti,0.8246808723601433,0.0
2,candelabra,target,horizontal_flip,post,0ug0zee1ufjwzvq,graffiti,0.6572711436928055,0.0
3,sardine,target,upside_down,pre,0ug0zee1ufjwzvq,graffiti,0.8019356279289207,0.0
3,magnifier,target,upside_down,post,0ug0zee1ufjwzvq,graffiti,0.7491279333368439,0.0
3,ginger,target,regular,pre,0ug0zee1ufjwzvq,graffiti,0.7800024424787652,0.0
3,missile,target,horizontal_flip,pre,0ug0zee1ufjwzvq,paintbrush,0.8740431875246445,0.0
3,pomegranate,target,horizontal_flip,post,0ug0zee1ufjwzvq,paintbrush,0.6759040732135821,0.0
3,aloe,target,regular,post,0ug0zee1ufjwzvq,graffiti,0.732502070800884,0.0
4,peanut_butter,target,horizontal_flip,pre,0ug0zee1ufjwzvq,graffiti,0.781845509086378,0.0
4,ginger,target,regular,post,0ug0zee1ufjwzvq,graffiti,0.7800024424787652,0.0
4,missile,target,horizontal_flip,post,0ug0zee1ufjwzvq,paintbrush,0.8740431875246445,0.0
4,football_helmet,target,regular,pre,0ug0zee1ufjwzvq,paintbrush,0.6870544041191141,0.0
4,sardine,target,upside_down,post,0ug0zee1ufjwzvq,graffiti,0.8019356279289207,0.0
4,polar_bear,target,upside_down,pre,0ug0zee1ufjwzvq,map,0.7591411689355078,0.0
5,polar_bear,target,upside_down,post,0ug0zee1ufjwzvq,map,0.7591411689355078,0.0
5,peanut_butter,target,horizontal_flip,post,0ug0zee1ufjwzvq,graffiti,0.781845509086378,0.0
5,football_helmet,target,regular,post,0ug0zee1ufjwzvq,paintbrush,0.6870544041191141,0.0
0,aloe,target,upside_down,pre,uvlouygrhxg3ue4,road_roller,0.9139237718424732,0.0
0,surfboard,target,horizontal_flip,pre,uvlouygrhxg3ue4,river_horse,0.7996754787797249,0.0
0,axe,target,regular,pre,uvlouygrhxg3ue4,nog,0.7084604706405861,0.0
1,aloe,target,upside_down,post,uvlouygrhxg3ue4,plant,0.2951582564947093,0.0
1,ginger,target,horizontal_flip,pre,uvlouygrhxg3ue4,fruit,0.4362544735772755,0.0
1,sidecar,target,upside_down,pre,uvlouygrhxg3ue4,boat,0.5061612284580748,0.0
1,axe,target,regular,post,uvlouygrhxg3ue4,axe,0.0,1.0
1,surfboard,target,horizontal_flip,post,uvlouygrhxg3ue4,canoe,0.4875704078914479,0.0
1,bullet,target,regular,pre,uvlouygrhxg3ue4,house_trailer,0.7053657414974119,0.0
2,puddle,target,regular,pre,uvlouygrhxg3ue4,house_trailer,0.7381360442189062,0.0
2,peanut_butter,target,upside_down,pre,uvlouygrhxg3ue4,fruit,0.5463665766522041,0.0
2,bullet,target,regular,post,uvlouygrhxg3ue4,bullet,0.0,1.0
2,sidecar,target,upside_down,post,uvlouygrhxg3ue4,axe,0.8397265105901921,0.0
2,ginger,target,horizontal_flip,post,uvlouygrhxg3ue4,fruit,0.4362544735772755,0.0
2,drill,target,horizontal_flip,pre,uvlouygrhxg3ue4,hair_dryer,0.7522620033586478,0.0
3,backpack,target,horizontal_flip,pre,uvlouygrhxg3ue4,puddle,0.7094377335021892,0.0
3,puddle,target,regular,post,uvlouygrhxg3ue4,puddle,0.0,1.0
3,sardine,target,regular,pre,uvlouygrhxg3ue4,boat,0.527886134855744,0.0
3,buoy,target,upside_down,pre,uvlouygrhxg3ue4,boat,0.4288644392975878,0.0
3,peanut_butter,target,upside_down,post,uvlouygrhxg3ue4,peanut_butter,0.0,1.0
3,drill,target,horizontal_flip,post,uvlouygrhxg3ue4,drill,0.0,1.0
4,scarf,target,horizontal_flip,pre,uvlouygrhxg3ue4,boat,0.8427101776088534,0.0
4,backpack,target,horizontal_flip,post,uvlouygrhxg3ue4,bag,0.2956385159317642,0.0
4,buoy,target,upside_down,post,uvlouygrhxg3ue4,float,0.4840841974432659,0.0
4,parking_meter,target,upside_down,pre,uvlouygrhxg3ue4,plant,0.666668890099841,0.0
4,sardine,target,regular,post,uvlouygrhxg3ue4,sardine,0.0,1.0
4,missile,target,regular,pre,uvlouygrhxg3ue4,boat,0.6943098208157372,0.0
5,missile,target,regular,post,uvlouygrhxg3ue4,rocket,0.7083886044693339,0.0
5,scarf,target,horizontal_flip,post,uvlouygrhxg3ue4,scarf,0.0,1.0
5,parking_meter,target,upside_down,post,uvlouygrhxg3ue4,bag,0.6713243219368544,0.0
0,gutter,target,horizontal_flip,pre,qydhajathydghg9,statue,0.6945576449632225,0.0
0,drill,target,upside_down,pre,qydhajathydghg9,earphone,0.784894000746855,0.0
0,gargoyle,target,regular,pre,qydhajathydghg9,lion,0.5544220966406075,0.0
1,steak,target,upside_down,pre,qydhajathydghg9,maize,0.6878686756687822,0.0
1,gargoyle,target,regular,post,qydhajathydghg9,camel,0.6057321131465159,0.0
1,gutter,target,horizontal_flip,post,qydhajathydghg9,,,0.0
1,sardine,target,regular,pre,qydhajathydghg9,ship,0.6659676878792062,0.0
1,scarf,target,horizontal_flip,pre,qydhajathydghg9,wall,0.7703733896221308,0.0
1,drill,target,upside_down,post,qydhajathydghg9,,,0.0
2,sardine,target,regular,post,qydhajathydghg9,sardine,0.0,1.0
2,pedal,target,upside_down,pre,qydhajathydghg9,sardine,0.7587851529436765,0.0
2,bullet,target,regular,pre,qydhajathydghg9,gun,0.299683124209945,0.0
2,scarf,target,horizontal_flip,post,qydhajathydghg9,scarf,0.0,1.0
2,snail,target,horizontal_flip,pre,qydhajathydghg9,rabbit,0.4174669527226318,0.0
2,steak,target,upside_down,post,qydhajathydghg9,meat,0.2906973686482421,0.0
3,shears,target,horizontal_flip,pre,qydhajathydghg9,tractor,0.625707931996832,0.0
3,bullet,target,regular,post,qydhajathydghg9,bullet,0.0,1.0
3,surfboard,target,regular,pre,qydhajathydghg9,stick,0.67869661068507,0.0
3,snail,target,horizontal_flip,post,qydhajathydghg9,,,0.0
3,pedal,target,upside_down,post,qydhajathydghg9,sardine,0.7587851529436765,0.0
3,magnifier,target,upside_down,pre,qydhajathydghg9,stove,0.7209351458837799,0.0
4,magnifier,target,upside_down,post,qydhajathydghg9,stove,0.7209351458837799,0.0
4,bat2,target,horizontal_flip,pre,qydhajathydghg9,dandle_board,0.6696970732147827,0.0
4,missile,target,upside_down,pre,qydhajathydghg9,house_trailer,0.7804795807631497,0.0
4,shears,target,horizontal_flip,post,qydhajathydghg9,knife,0.4901868475430959,0.0
4,surfboard,target,regular,post,qydhajathydghg9,cross,0.8010346154068659,0.0
4,sidecar,target,regular,pre,qydhajathydghg9,eggshell,0.7425229765322127,0.0
5,bat2,target,horizontal_flip,post,qydhajathydghg9,bat2,0.0,1.0
5,missile,target,upside_down,post,qydhajathydghg9,arrow,0.65009186490749,0.0
5,sidecar,target,regular,post,qydhajathydghg9,mouse,0.6940697669635992,0.0
0,gargoyle,target,upside_down,pre,kd6zrwusps8tlql,skull,0.6060075977294128,0.0
0,egg_roll,target,regular,pre,kd6zrwusps8tlql,curtain,0.7741798681023349,0.0
0,sandal,target,horizontal_flip,pre,kd6zrwusps8tlql,car,0.7288184774171919,0.0
1,sandal,target,horizontal_flip,post,kd6zrwusps8tlql,car,0.7288184774171919,0.0
1,gargoyle,target,upside_down,post,kd6zrwusps8tlql,skull,0.6060075977294128,0.0
1,figurine,target,regular,pre,kd6zrwusps8tlql,jigsaw_puzzle,0.5053110918224437,0.0
1,puddle,target,horizontal_flip,pre,kd6zrwusps8tlql,kitchen_range,0.6827939032373384,0.0
1,missile,target,upside_down,pre,kd6zrwusps8tlql,stair,0.8815307562178212,0.0
1,egg_roll,target,regular,post,kd6zrwusps8tlql,knee,0.7987499272140278,0.0
2,figurine,target,regular,post,kd6zrwusps8tlql,statue,0.3070334127513943,0.0
2,peanut_butter,target,upside_down,pre,kd6zrwusps8tlql,ashtray,0.7433446265199055,0.0
2,garlic,target,horizontal_flip,pre,kd6zrwusps8tlql,palm_tree,0.6572229509029488,0.0
2,missile,target,upside_down,post,kd6zrwusps8tlql,rocket,0.7083886044693339,0.0
2,eclair,target,regular,pre,kd6zrwusps8tlql,stair,0.774994866867791,0.0
2,puddle,target,horizontal_flip,post,kd6zrwusps8tlql,puddle,0.0,1.0
3,garlic,target,horizontal_flip,post,kd6zrwusps8tlql,garlic,0.0,1.0
3,mannequin,target,regular,pre,kd6zrwusps8tlql,pig,0.6670909694381475,0.0
3,eclair,target,regular,post,kd6zrwusps8tlql,pastry,0.2943674563785524,0.0
3,carriage,target,horizontal_flip,pre,kd6zrwusps8tlql,cart,0.3635467672855286,0.0
3,peanut_butter,target,upside_down,post,kd6zrwusps8tlql,peanut_butter,0.0,1.0
3,hot-water_bottle,target,upside_down,pre,kd6zrwusps8tlql,wetsuit,0.5916511906069717,0.0
4,mannequin,target,regular,post,kd6zrwusps8tlql,hot-water_bottle,0.6403849120821448,0.0
4,axe,target,horizontal_flip,pre,kd6zrwusps8tlql,sausage,0.8457814658922466,0.0
4,carriage,target,horizontal_flip,post,kd6zrwusps8tlql,cart,0.3635467672855286,0.0
4,shears,target,upside_down,pre,kd6zrwusps8tlql,wheel,0.7802116548804379,0.0
4,hot-water_bottle,target,upside_down,post,kd6zrwusps8tlql,hot-water_bottle,0.0,1.0
4,pedal,target,regular,pre,kd6zrwusps8tlql,bomb,0.8592576130438474,0.0
5,pedal,target,regular,post,kd6zrwusps8tlql,pedal,0.0,1.0
5,shears,target,upside_down,post,kd6zrwusps8tlql,bike,0.7802116548804379,0.0
5,axe,target,horizontal_flip,post,kd6zrwusps8tlql,sausage,0.8457814658922466,0.0
0,grasshopper,target,horizontal_flip,pre,p6jtb0m0mykzkcv,bug,0.422122652357514,0.0
0,candelabra,target,upside_down,pre,p6jtb0m0mykzkcv,piano,0.6559226799587765,0.0
0,peanut_butter,target,regular,pre,p6jtb0m0mykzkcv,ashtray,0.7433446265199055,0.0
1,egg_roll,target,regular,pre,p6jtb0m0mykzkcv,car,0.7835961878880042,0.0
1,peanut_butter,target,regular,post,p6jtb0m0mykzkcv,ashtray,0.7433446265199055,0.0
1,candelabra,target,upside_down,post,p6jtb0m0mykzkcv,piano,0.6559226799587765,0.0
1,grasshopper,target,horizontal_flip,post,p6jtb0m0mykzkcv,grasshopper,0.0,1.0
1,sardine,target,upside_down,pre,p6jtb0m0mykzkcv,cello,0.8395229460654617,0.0
1,bat2,target,horizontal_flip,pre,p6jtb0m0mykzkcv,boat,0.743501549468175,0.0
2,sardine,target,upside_down,post,p6jtb0m0mykzkcv,fish,0.2523900687242496,0.0
2,bullet,target,horizontal_flip,pre,p6jtb0m0mykzkcv,fish,0.7406814191943747,0.0
2,punching_bag,target,upside_down,pre,p6jtb0m0mykzkcv,car,0.8347143346643473,0.0
2,egg_roll,target,regular,post,p6jtb0m0mykzkcv,spring_roll,0.0,0.0
2,bat2,target,horizontal_flip,post,p6jtb0m0mykzkcv,bat2,0.0,1.0
2,drill,target,regular,pre,p6jtb0m0mykzkcv,club,0.642020248957744,0.0
3,sidecar,target,horizontal_flip,pre,p6jtb0m0mykzkcv,shrimp,0.7776023916415652,0.0
3,sandal,target,upside_down,pre,p6jtb0m0mykzkcv,sea_star,0.62413889863169,0.0
3,punching_bag,target,upside_down,post,p6jtb0m0mykzkcv,punch_bag,0.0,0.0
3,bullet,target,horizontal_flip,post,p6jtb0m0mykzkcv,bullet,0.0,1.0
3,football_helmet,target,regular,pre,p6jtb0m0mykzkcv,engine,0.7483426936993226,0.0
3,drill,target,regular,post,p6jtb0m0mykzkcv,drill,0.0,1.0
4,sidecar,target,horizontal_flip,post,p6jtb0m0mykzkcv,shrimp,0.7776023916415652,0.0
4,football_helmet,target,regular,post,p6jtb0m0mykzkcv,car,0.7010231342956577,0.0
